hp_sizes,ts_sizes,capital_cost,opex,cost_of_heat,cost_elec,lifetime_cost,levelised_cost_of_heat,levelised_cost_of_energy
1000.0,0.0,600.0,307.285287906229,0.04299313321735013,307.285287906229,6745.705758124579,0.0520842732989768,0.0687507259077533
1000.0,200.0,705.2115231339762,295.3082649212546,0.036738348761723764,295.3082649212546,6611.376821559068,0.05004893466675514,0.06738167539911341
1000.0,400.0,748.6884642170814,293.94483403477585,0.03594549316662171,293.94483403477585,6627.5851449125985,0.05029452156358054,0.06754686700934051
2000.0,0.0,1200.0,306.9030955309782,0.04287731440329897,306.90309553097813,7338.061910619563,0.0610595945665523,0.07478788746507507
2000.0,200.0,1305.2115231339765,294.75551460307275,0.0357388520442846,294.75551460307275,7200.321815195432,0.05897257039595664,0.07338407118749629
2000.0,400.0,1348.6884642170814,289.75778334621504,0.03390333640727082,289.7577833462151,7143.8441311413835,0.05811682616725462,0.07280846325030929
3000.0,0.0,1800.0,306.9030955309782,0.04287731440329897,306.90309553097813,7938.061910619563,0.07015073464817896,0.08090295340831899
3000.0,200.0,1905.2115231339765,295.2148834304685,0.035528196123710214,295.2148834304685,7809.5091917433465,0.06820291668954956,0.07959277281980005
3000.0,400.0,1948.6884642170814,287.81253528564037,0.032724402998962995,287.81253528564037,7704.939169929889,0.06661848216180805,0.07852701852134049
